,light,noise,thermal,location,user_id
2019-02-13 03:04:33.288000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3renc2oukw2dc
2019-04-04 09:02:08.276000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3sbgwrznz59ts
2019-02-13 03:04:28.384000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3ukr6k9qkj200
2019-02-20 03:07:05.183000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3us7mly7p8200
2019-04-12 09:48:16.205000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3uw8gp1t7csu8
2019-02-11 06:55:23.730000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_4fqk92rtzbw0
2019-02-20 09:04:15.694000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_4iaif5l95720
2019-02-13 03:04:51.357000+00:00,9.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_4uxj7p5t0fls
2019-02-20 09:05:19.441000+00:00,9.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_65x9i8m1su00
2019-02-13 03:04:40.823000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_6fxkd99iygw0
2019-02-11 06:55:22.522000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_6ngtq12pkg80
2019-02-13 08:58:23.529000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_cbcgi5qayxhc
2019-02-13 03:07:30.346000+00:00,11.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_dpox2mw911q8
2019-04-12 09:47:22.446000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_eus6zhdj18g0
2019-02-18 05:16:40.212000+00:00,11.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_ge6u8zvmugao
2019-02-11 06:55:05.912000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_h7kt63yquo74
2019-04-12 09:47:02.463000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_h98a7katm6m8
2019-01-24 04:25:10.059000+00:00,11.0,9.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_is8qubwj045c
2019-02-11 06:56:12.790000+00:00,11.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_lrgwol7zf400
2019-02-18 06:55:52.635000+00:00,9.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_mx6d2wp607k0
2019-03-21 08:36:48.813000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_npfhpwsgfw00
2019-01-24 10:51:51.245000+00:00,9.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_nqiixko4ykg
2019-02-13 08:57:36.339000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_ocwl1n2r17k0
2019-02-18 06:55:33.926000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_p71x8a7re6m8
2019-02-01 05:52:58.743000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_pecanngaz6yo
2019-02-13 03:04:30.622000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_r8i78tr9cm80
2019-04-04 09:02:12.071000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_rim8vjypperk
2019-03-25 09:13:05.657000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_rlq0gp32bwn4
2019-02-13 08:55:06.135000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_y642jpi2q0ow
2019-02-11 06:58:55.973000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_zczeiveurhmo
2019-01-30 02:07:22.329000+00:00,9.0,10.0,11.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_121h4ky80ham8
2019-03-14 01:03:57.747000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_14497tunlyhvk
2019-01-29 10:44:19.842000+00:00,10.0,9.0,11.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_2bpdruwqzery8
2019-02-11 06:59:38.664000+00:00,9.0,10.0,10.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_2co84nsxjn6s0
2019-01-29 02:44:07.429000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_2cwdm8k1j1a0w
2019-04-16 02:10:09.737000+00:00,,10.0,10.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_2ipxa8nse1xxc
2019-02-11 06:59:12.781000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_2nf3oucbdcohs
2019-01-29 00:49:37.729000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->MIXED_MODE,anon_2rs06bh3l4lq8
2019-01-20 06:00:06.481000+00:00,10.0,10.0,10.0,NATURE_IN_PLACE,anon_23x8h09xzdb40
2019-01-21 03:27:24.594000+00:00,10.0,10.0,10.0,NATURE_IN_PLACE,anon_23x8h09xzdb40
2019-01-21 03:27:48.407000+00:00,10.0,10.0,10.0,NATURE_IN_PLACE,anon_23x8h09xzdb40
2019-01-21 03:50:16.461000+00:00,10.0,10.0,10.0,NATURE_IN_PLACE,anon_23x8h09xzdb40
2019-01-22 03:46:36.601000+00:00,10.0,10.0,10.0,NATURE_IN_PLACE,anon_23x8h09xzdb40
2019-02-20 09:10:44.822000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_150g3i0l2z340
2019-04-16 02:19:42.599000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_1cukevlxrlfcw
2019-02-20 09:09:35.552000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_1of5p32afw4xs
2019-04-12 09:57:49.838000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_1pgo7f48tn400
2019-02-13 09:02:06.915000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_1s640s7qkhudc
2019-02-12 02:52:52.822000+00:00,11.0,10.0,9.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_1t21p3nbdkd1c
2019-02-11 02:18:49.834000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_25d3gsiaf6eww
2019-02-20 03:13:50.243000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_2mxcm17ue4g00
2019-02-18 06:58:34.053000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_2u06qv6ynwq00
2019-02-18 06:56:04.697000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_2v3f3nhb5u3uo
2019-02-12 10:32:19.113000+00:00,9.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_3l8q6nxe7bf28
2019-02-13 09:02:28.693000+00:00,10.0,9.0,9.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_3lmvmzhso9nnk
2019-02-13 09:02:07.862000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_cbcgi5qayxhc
2019-02-18 06:59:07.403000+00:00,9.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_mx6d2wp607k0
2019-02-18 06:56:18.069000+00:00,9.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_nofsjhclkzy8
2019-02-18 06:55:10.507000+00:00,9.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_ofg9ucjk2gg0
2019-02-13 09:02:00.869000+00:00,9.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->CO_WORKING,anon_y642jpi2q0ow
2019-03-21 08:25:17.329000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_10rt6nql630g0
2019-03-14 01:24:28.008000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_14497tunlyhvk
2019-02-13 03:16:14.194000+00:00,9.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_19a018zhzi1s0
2019-02-11 07:06:37.398000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_19zs9zbie31c0
2019-02-11 07:14:36.701000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_1d2hwuednffnk
2019-02-11 07:02:59.441000+00:00,9.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_1jfgivai8h4ao
2019-02-11 07:03:32.888000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_1yqwirqqggi68
2019-03-21 08:23:43.165000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_253ncbn96ayo0
2019-02-22 05:00:10.339000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_291luja5gbfnk
2019-02-13 03:15:56.874000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_299oen3hplvk
2019-02-13 03:15:32.701000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_29p1mj79qz1fk
2019-02-11 07:03:13.522000+00:00,9.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_2co84nsxjn6s0
2019-02-11 07:03:25.874000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_2nf3oucbdcohs
2019-02-10 06:03:02.842000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_339b7w3nj9i00
2019-02-20 05:46:08.663000+00:00,9.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_3dvzc1g4e2u00
2019-02-11 07:04:48.491000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_3nmraw2f1gqo0
2019-02-11 07:03:10.776000+00:00,10.0,10.0,9.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_4fqk92rtzbw0
2019-02-13 03:11:18.348000+00:00,9.0,10.0,9.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_4uxj7p5t0fls
2019-02-11 07:02:46.948000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_6ngtq12pkg80
2019-02-11 07:03:57.398000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_7wwrchb0r280
2019-02-13 03:15:27.003000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->DEMAND_REDUCTION,anon_dpox2mw911q8
2019-02-22 00:57:58.639000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_14ow106h8wlc0
2019-04-16 02:14:03.017000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_16mcqrd41yuio
2019-02-18 05:43:12.049000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_17mlkj3y9skjk
2019-04-12 09:55:50.020000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_18czxmf2ed4w0
2019-04-16 02:13:44.270000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_1ct8axq9phr0g
2019-02-11 01:56:55.155000+00:00,10.0,10.0,9.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_1in9rgm9uhurk
2019-03-06 03:30:58.010000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_1tzdxlyhaxwg0
2019-03-21 08:19:12.033000+00:00,10.0,11.0,9.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_1zmunezr3sg00
2019-03-11 12:17:13.903000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_209e8vf8xh2io
2019-03-01 09:35:58.608000+00:00,9.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_22sh06o2mru9s
2019-02-13 09:05:23.565000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2b5r3qwr75lw0
2019-04-04 09:18:55.896000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2bm12kg8uckcg
2019-02-11 04:01:15.044000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2ccm2swn5dc74
2019-01-29 02:52:09.746000+00:00,11.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2cwdm8k1j1a0w
2019-04-16 02:13:34.976000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2ipxa8nse1xxc
2019-03-25 09:19:57.824000+00:00,11.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2mrjerod79k00
2019-03-21 08:19:06.073000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2n6i8k81medxc
2019-04-08 07:07:51.805000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2ogq3zit81v5s
2019-04-05 04:04:10.707000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2rasu0v4rtvk
2019-01-29 00:56:28.734000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2rs06bh3l4lq8
2019-02-20 05:43:52.092000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_2xx70vtdml8g0
2019-02-20 03:08:54.346000+00:00,9.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_325ppkyu4w000
2019-03-21 08:51:54.138000+00:00,9.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_32xygdri804qo
2019-01-29 04:15:29.796000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_34tr5qwxi5hxc
2019-02-20 03:09:16.378000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_35junttn8sgsg
2019-02-20 09:08:48.473000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_39m7ylo7dzs00
2019-03-21 08:18:26.598000+00:00,,,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_3atmfhboniu00
2019-03-13 02:02:34.083000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_3dg7e5lgq7bi8
2019-04-05 04:04:18.562000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_3or6x3z4lvc00
2019-04-16 02:13:49.381000+00:00,11.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_3s2mr9x0cq6m8
2019-04-01 12:33:49.239000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_3ud1wysgkb7r4
2019-02-20 09:08:18.446000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_9uhlt15kxkw
2019-03-09 07:01:57.609000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_ep7e5ueu3e2o
2019-02-06 12:12:53.625000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_iq0xtdx16gw0
2019-03-21 08:21:33.040000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_npfhpwsgfw00
2019-03-11 03:15:33.124000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_ns8lbdrv4280
2019-04-04 09:19:10.690000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_o5j8c0uh5xc0
2019-02-20 09:07:40.879000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->ENERGY_GENERATION,anon_pvck8tfjgs00
2019-01-29 07:09:03.889000+00:00,10.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_191vfn28tq9kw
2019-02-20 02:52:28.230000+00:00,9.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_1l6hhz4d0zmo0
2019-02-20 02:52:11.397000+00:00,10.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_1oaxrgioj9y4g
2019-02-20 02:52:05.201000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_1watix8z4mccg
2019-02-20 02:52:07.785000+00:00,9.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_20eh64cqr85c0
2019-01-29 07:16:09.893000+00:00,10.0,11.0,10.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_217b9kkjb7280
2019-02-20 02:52:14.112000+00:00,9.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_26qthipovgow0
2019-02-20 02:52:01.035000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2obosdhd0s000
2019-01-30 05:19:49.028000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_3b35irbjchs00
2019-02-20 02:52:05.910000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->FUTURE_TECHNOLOGIES_1,anon_3us7mly7p8200
2019-01-27 14:12:34.404000+00:00,11.0,10.0,11.0,NET_ZERO_ENERGY_TRAIL->NET_ZERO_ENERGY_TRAIL,anon_23x8h09xzdb40
2019-02-20 03:35:08.423000+00:00,10.0,10.0,10.0,NET_ZERO_ENERGY_TRAIL->NET_ZERO_ENERGY_TRAIL,anon_325ppkyu4w000
2019-01-28 09:35:26.161000+00:00,11.0,11.0,11.0,NET_ZERO_ENERGY_TRAIL->NET_ZERO_ENERGY_TRAIL,anon_q0t1to1bj56o
2019-02-20 09:00:53.611000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_119sir094z8xs
2019-02-11 06:51:57.141000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_126d7m24zyhhc
2019-03-13 02:35:21.447000+00:00,,,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_16y93kxiat6gw
2019-01-29 07:22:07.186000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_191vfn28tq9kw
2019-02-13 03:00:49.076000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_19a018zhzi1s0
2019-02-20 02:58:40.819000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1iodgo47y2gw
2019-04-16 07:21:34.344000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1rh6ap2y938g0
2019-02-11 06:52:27.689000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1sjghzjh08mio
2019-01-29 07:21:22.324000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1xy3pxlec0zk0
2019-03-06 05:41:23.862000+00:00,10.0,9.0,9.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1z45092u5h81s
2019-01-29 07:25:04.852000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_217b9kkjb7280
2019-04-04 08:57:11.345000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_248h4c7hu3da8
2019-02-13 03:00:40.668000+00:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_299oen3hplvk
2019-02-13 08:53:16.502000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_2f2kxux9a7ok0
2019-04-16 07:19:43.069000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_2wshohb1ab7cw
2019-02-20 02:57:07.694000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_325ppkyu4w000
2019-02-20 09:00:50.426000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_39m7ylo7dzs00
2019-01-29 07:25:25.319000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3bwlclz8so4cg
2019-02-18 06:50:09.435000+00:00,11.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3cf33vrw5bh1c
2019-02-20 02:58:25.565000+00:00,10.0,10.0,9.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3l9jvevobbshs
2019-02-18 06:49:40.933000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3rlvhkj2ianls
2019-04-04 08:57:06.529000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3sbgwrznz59ts
2019-02-18 06:49:49.058000+00:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3thkwazz5jpc0
2019-02-13 03:01:09.418000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_4uxj7p5t0fls
2019-02-20 09:02:00.901000+00:00,11.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_65x9i8m1su00
2019-04-12 09:42:59.286000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_cwtw777ei134
2019-02-20 08:25:56.051000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_k89vsiiqa680
2019-02-13 03:03:41.621000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_kqe1j0ujkqv4
2019-02-13 08:50:41.753000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_ocwl1n2r17k0
2019-02-20 02:57:12.440000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_t0ezyafkh14w
2019-02-20 09:01:32.997000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_xa1516qe0em8
2019-04-05 06:12:06.755000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_107vmmbvh83cw
2019-03-01 06:18:08.834000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_1jfy80d710740
2019-03-25 09:01:03.921000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_1pihvo9i61og0
2019-02-18 06:47:09.879000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_23yv009adltz4
2019-03-25 09:00:23.427000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_2mrjerod79k00
2019-02-18 06:48:19.800000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_2u06qv6ynwq00
2019-02-20 09:02:35.620000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_2v6182k7as3r4
2019-03-13 06:02:02.811000+00:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_3640cmvf6sp34
2019-03-08 02:35:30.286000+00:00,11.0,11.0,9.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_3bmkvdu347400
2019-02-20 02:57:01.398000+00:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_3us7mly7p8200
2019-04-16 07:22:11.816000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_3w0dgp35bkjr4
2019-04-12 04:21:49.723000+00:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_jztyum935g5c
2019-01-26 11:41:25.743000+00:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_q0t1to1bj56o
2019-01-28 09:00:17.244000+00:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->ENVELOPE_DESIGN,anon_q0t1to1bj56o
